species_key,trait_id,trait_value,source_type,source_name,source_url,citation,access_date,confidence,method,notes
rattus_andamanensis,ear_shape_simple,rounded,web_reference,ZooKeys mammal diversity survey / Zenodo treatment,https://zenodo.org/records/14925532,Rattus andamanensis — nocturnal forest rat recorded in both natural and disturbed forest.,2026-09-06,high,phase3k_species_expansion,Only broad field-observable rat traits used; locality is not used as a discriminator.
rattus_andamanensis,snout_shape_simple,long_pointed,web_reference,ZooKeys mammal diversity survey / Zenodo treatment,https://zenodo.org/records/14925532,Rattus andamanensis — nocturnal forest rat recorded in both natural and disturbed forest.,2026-09-06,high,phase3k_species_expansion,Only broad field-observable rat traits used; locality is not used as a discriminator.
rattus_andamanensis,leg_foot_appearance,small_rodent_like_feet,web_reference,ZooKeys mammal diversity survey / Zenodo treatment,https://zenodo.org/records/14925532,Rattus andamanensis — nocturnal forest rat recorded in both natural and disturbed forest.,2026-09-06,high,phase3k_species_expansion,Only broad field-observable rat traits used; locality is not used as a discriminator.
rattus_andamanensis,rodent_tail_type,mostly_bare_or_scaly,web_reference,ZooKeys mammal diversity survey / Zenodo treatment,https://zenodo.org/records/14925532,Rattus andamanensis — nocturnal forest rat recorded in both natural and disturbed forest.,2026-09-06,high,phase3k_species_expansion,Only broad field-observable rat traits used; locality is not used as a discriminator.
uropsilus_soricipes,body_form,shrew_mole_like,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,body_covering,fur_or_hair,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,movement_seen,digging_or_burrowing,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,observation_place,ground,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,primary_color,dark_brown,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,body_pattern,plain,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,tail_impression,long,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,tail_shape,thin,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,ear_size_impression,medium,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,ear_shape_simple,rounded,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,snout_shape_simple,long_pointed,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,leg_foot_appearance,small_rodent_like_feet,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
uropsilus_soricipes,mole_front_feet,normal_small_feet,web_reference,Handbook-style Plazi TreatmentBank account,https://tb.plazi.org/GgServer/html/0380B547B65DFF8C9FB1F551FD71C77F,"Uropsilus soricipes — dark-brown shrew mole with long scaly snout, conspicuous ears and long slender scaly tail.",2026-09-06,high,phase3k_species_expansion,No exact measurements or dental traits encoded.
hylomys_suillus,body_form,shrew_mole_like,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,body_covering,fur_or_hair,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,movement_seen,walking_or_running,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,observation_place,ground,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,primary_color,brown,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,body_pattern,plain,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,tail_impression,short,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,ear_size_impression,small,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,ear_shape_simple,rounded,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,snout_shape_simple,long_pointed,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
hylomys_suillus,leg_foot_appearance,small_rodent_like_feet,web_reference,Zoological Journal of the Linnean Society revision of Hylomys,https://doi.org/10.1093/zoolinnean/zlad177,Hylomys suillus complex — brown lesser gymnure with short tail and small rounded ears; terrestrial forest insectivore.,2026-09-06,high,phase3k_species_expansion,Uses only broad external characters shared by the current canonical treatment.
rattus_nitidus,body_form,mouse_rat_like,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,body_covering,fur_or_hair,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,movement_seen,climbing,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,observation_place,ground,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,primary_color,grey,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,body_pattern,plain,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,tail_impression,long,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,ear_size_impression,medium,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,ear_shape_simple,rounded,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,snout_shape_simple,long_pointed,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,leg_foot_appearance,small_rodent_like_feet,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
rattus_nitidus,rodent_tail_type,mostly_bare_or_scaly,web_reference,American Museum of Natural History — Identification Guide to Rodents of Vietnam,https://www.amnh.org/content/download/139778/2272953/file/an-identification-guide-to-the-rodents-of-vietnam2.pdf,"Rattus nitidus — dark grey-brown soft-furred rat, dull grey underside, tail around body length, pearly white feet; good climber.",2026-09-06,high,phase3k_species_expansion,Cranial and dental distinctions from the field guide were not encoded.
mus_caroli,body_form,mouse_rat_like,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,body_covering,fur_or_hair,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,movement_seen,walking_or_running,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,observation_place,ground,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,primary_color,brown,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,body_pattern,patched,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,tail_impression,long,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,ear_size_impression,medium,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,ear_shape_simple,rounded,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,snout_shape_simple,long_pointed,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,leg_foot_appearance,small_rodent_like_feet,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_caroli,rodent_tail_type,mostly_bare_or_scaly,web_reference,Smithsonian National Museum of Natural History + regional species descriptions,https://www.si.edu/object/mus-caroli%3Anmnhvz_7180408,Mus caroli — small brown to grey-brown mouse with white underside and long thin tail.,2026-09-06,high,phase3k_species_expansion,Broad external field profile only.
mus_cervicolor,body_form,mouse_rat_like,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,body_covering,fur_or_hair,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,movement_seen,walking_or_running,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,observation_place,ground,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,primary_color,brown,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,body_pattern,plain,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,tail_impression,medium,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,ear_size_impression,medium,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,ear_shape_simple,rounded,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,snout_shape_simple,long_pointed,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,leg_foot_appearance,small_rodent_like_feet,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
mus_cervicolor,rodent_tail_type,mostly_bare_or_scaly,web_reference,Smithsonian National Museum of Natural History,https://www.si.edu/object/mus-cervicolor%3Anmnhvz_7401494,Mus cervicolor — fawn/brown field mouse associated with ground-level agricultural habitat.,2026-09-06,high,phase3k_species_expansion,Smithsonian specimen habitat record supports rice-field/ground association; exact measurements not encoded.
vernaya_fulva,body_form,mouse_rat_like,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,body_covering,fur_or_hair,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,movement_seen,climbing,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,observation_place,tree_or_bush,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,primary_color,yellowish_or_buff,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,body_pattern,plain,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,tail_impression,very_long,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,tail_shape,thin,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,ear_size_impression,medium,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,ear_shape_simple,rounded,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,leg_foot_appearance,small_rodent_like_feet,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
vernaya_fulva,rodent_tail_type,furry_not_bushy,web_reference,Ecology and Evolution peer-reviewed revision of Vernaya,https://pmc.ncbi.nlm.nih.gov/articles/PMC10636494/,Vernaya fulva — light brownish-yellow/orange climbing mouse with very long densely haired dark tail.,2026-09-06,high,phase3k_species_expansion,Tail color layout cannot be represented exactly in current schema.
chimarrogale_styani,body_form,shrew_mole_like,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,body_covering,fur_or_hair,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,movement_seen,swimming,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,observation_place,freshwater_or_wetland,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,primary_color,dark_brown,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,body_pattern,patched,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,tail_impression,long,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
