species_key,trait_id,trait_value,source_type,source_name,source_url,citation,access_date,confidence,method,notes
vulpes_vulpes,primary_color,reddish_or_orange,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Vulpes_vulpes/,"Vulpes vulpes, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
vulpes_vulpes,tail_impression,long,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Vulpes_vulpes/,"Vulpes vulpes, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
vulpes_vulpes,tail_shape,bushy,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Vulpes_vulpes/,"Vulpes vulpes, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
vulpes_vulpes,leg_foot_appearance,paws,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Vulpes_vulpes/,"Vulpes vulpes, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,body_form,dog_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,primary_color,reddish_or_orange,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,body_pattern,plain,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,tail_impression,long,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,tail_shape,bushy,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
cuon_alpinus,carnivore_tail_marking,dark_tip,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Cuon_alpinus/,"Chacon, R. Cuon alpinus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,body_form,long_body_short_legs,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,movement_seen,swimming,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,observation_place,freshwater_or_wetland,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,primary_color,dark_brown,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
aonyx_cinereus,leg_foot_appearance,webbed_feet,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Aonyx_cinerea/,"Aonyx cinerea (Asian small-clawed otter), Animal Diversity Web; source spelling differs from canonical checklist.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,body_form,cat_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,primary_color,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,body_pattern,plain,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,tail_impression,long,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
catopuma_temminckii,leg_foot_appearance,paws,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Catopuma_temminckii/,"Catopuma temminckii, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,body_form,dog_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,primary_color,yellowish_or_buff,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,body_pattern,plain,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
canis_aureus,leg_foot_appearance,paws,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Canis_aureus/,"Canis aureus, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,body_form,long_body_short_legs,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,primary_color,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,body_pattern,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,tail_impression,long,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,tail_shape,ringed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverricula_indica,carnivore_tail_marking,rings,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverricula_indica/,"Viverricula indica, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,body_form,long_body_short_legs,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,primary_color,grey,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,body_pattern,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,tail_impression,medium,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,tail_shape,ringed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
viverra_zibetha,carnivore_tail_marking,rings,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Viverra_zibetha/,"Viverra zibetha, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,body_form,long_body_short_legs,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,primary_color,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,body_pattern,patched,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,tail_impression,long,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
martes_flavigula,tail_shape,bushy,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Martes_flavigula/,"Shak, M. Martes flavigula, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,body_form,long_body_short_legs,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,body_covering,fur_or_hair,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,primary_color,grey,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,body_pattern,masked,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,carnivore_face_marking,eye_stripes,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
arctonyx_collaris,tail_impression,short,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226623,"Arctonyx collaris species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,body_form,hoofed_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,primary_color,grey,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,body_pattern,striped,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,leg_foot_appearance,hooves,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,horns_or_antlers,horns,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
pseudois_nayaur,horn_shape_simple,curved,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Pseudois_nayaur/,"Pseudois nayaur, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,body_size_impression,cow_or_larger,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,body_form,hoofed_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,primary_color,mixed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,body_pattern,dorsal_stripe,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,tail_impression,short,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,leg_foot_appearance,hooves,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,horns_or_antlers,horns,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
budorcas_taxicolor,horn_shape_simple,curved,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Budorcas_taxicolor/,"Budorcas taxicolor, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,body_size_impression,rabbit_or_cat_sized,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,body_form,hoofed_like,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,body_covering,fur_or_hair,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,movement_seen,walking_or_running,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,observation_place,ground,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,primary_color,reddish_or_orange,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,tail_impression,short,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,snout_shape_simple,long_pointed,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,leg_foot_appearance,hooves,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
tragulus_napu,horns_or_antlers,none_visible,species_profile,Animal Diversity Web,https://animaldiversity.org/accounts/Tragulus_napu/,"Tragulus napu, Animal Diversity Web.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
bubalus_arnee,body_size_impression,cow_or_larger,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226734,"Bubalus arnee species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
bubalus_arnee,body_form,hoofed_like,species_profile,India Biodiversity Portal,https://indiabiodiversity.org/species/show/226734,"Bubalus arnee species account, India Biodiversity Portal.",2026-09-02,high,direct_or_simple_categorical_mapping,"Mapped from conspicuous external appearance, movement, or habitat statements in the cited species profile; no user measurement required."
